L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,test_auc
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7810000000000006,"(74, 589, 1)",sigmoid,SGD,0.476347
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7820000000000006,"(74, 589, 1)",sigmoid,SGD,0.672841
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7830000000000006,"(74, 589, 1)",sigmoid,SGD,0.493303
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7840000000000006,"(74, 589, 1)",sigmoid,SGD,0.513394
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7850000000000006,"(74, 589, 1)",sigmoid,SGD,0.552864
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7860000000000006,"(74, 589, 1)",sigmoid,SGD,0.554431
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7870000000000006,"(74, 589, 1)",sigmoid,SGD,0.676831
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7880000000000006,"(74, 589, 1)",sigmoid,SGD,0.559276
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7890000000000006,"(74, 589, 1)",sigmoid,SGD,0.721431
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7900000000000006,"(74, 589, 1)",sigmoid,SGD,0.76774
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7910000000000006,"(74, 589, 1)",sigmoid,SGD,0.633086
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7920000000000006,"(74, 589, 1)",sigmoid,SGD,0.412083
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7930000000000006,"(74, 589, 1)",sigmoid,SGD,0.465517
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7940000000000006,"(74, 589, 1)",sigmoid,SGD,0.50741
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7950000000000006,"(74, 589, 1)",sigmoid,SGD,0.477344
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7960000000000006,"(74, 589, 1)",sigmoid,SGD,0.53491
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7970000000000006,"(74, 589, 1)",sigmoid,SGD,0.655172
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7980000000000006,"(74, 589, 1)",sigmoid,SGD,0.543745
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.7990000000000006,"(74, 589, 1)",sigmoid,SGD,0.428755
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8000000000000006,"(74, 589, 1)",sigmoid,SGD,0.613993
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8010000000000006,"(74, 589, 1)",sigmoid,SGD,0.61157
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8020000000000006,"(74, 589, 1)",sigmoid,SGD,0.731832
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8030000000000006,"(74, 589, 1)",sigmoid,SGD,0.620405
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8040000000000006,"(74, 589, 1)",sigmoid,SGD,0.662867
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8050000000000006,"(74, 589, 1)",sigmoid,SGD,0.567541
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8060000000000006,"(74, 589, 1)",sigmoid,SGD,0.634226
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8070000000000006,"(74, 589, 1)",sigmoid,SGD,0.521231
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8080000000000006,"(74, 589, 1)",sigmoid,SGD,0.646338
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8090000000000006,"(74, 589, 1)",sigmoid,SGD,0.683528
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8100000000000006,"(74, 589, 1)",sigmoid,SGD,0.527643
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8110000000000006,"(74, 589, 1)",sigmoid,SGD,0.414506
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8120000000000006,"(74, 589, 1)",sigmoid,SGD,0.37817
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8130000000000006,"(74, 589, 1)",sigmoid,SGD,0.65275
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8140000000000006,"(74, 589, 1)",sigmoid,SGD,0.516814
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8150000000000006,"(74, 589, 1)",sigmoid,SGD,0.601596
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8160000000000006,"(74, 589, 1)",sigmoid,SGD,0.445569
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8170000000000006,"(74, 589, 1)",sigmoid,SGD,0.600883
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8180000000000006,"(74, 589, 1)",sigmoid,SGD,0.57495
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8190000000000006,"(74, 589, 1)",sigmoid,SGD,0.543745
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8200000000000006,"(74, 589, 1)",sigmoid,SGD,0.632231
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8210000000000006,"(74, 589, 1)",sigmoid,SGD,0.543602
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8220000000000006,"(74, 589, 1)",sigmoid,SGD,0.717868
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8230000000000006,"(74, 589, 1)",sigmoid,SGD,0.62183
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8240000000000006,"(74, 589, 1)",sigmoid,SGD,0.647193
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8250000000000006,"(74, 589, 1)",sigmoid,SGD,0.490738
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8260000000000006,"(74, 589, 1)",sigmoid,SGD,0.653178
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8270000000000006,"(74, 589, 1)",sigmoid,SGD,0.716158
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8280000000000006,"(74, 589, 1)",sigmoid,SGD,0.688515
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8290000000000006,"(74, 589, 1)",sigmoid,SGD,0.517526
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8300000000000006,"(74, 589, 1)",sigmoid,SGD,0.565403
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8310000000000006,"(74, 589, 1)",sigmoid,SGD,0.46623
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8320000000000006,"(74, 589, 1)",sigmoid,SGD,0.565831
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8330000000000006,"(74, 589, 1)",sigmoid,SGD,0.593759
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8340000000000006,"(74, 589, 1)",sigmoid,SGD,0.339555
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8350000000000006,"(74, 589, 1)",sigmoid,SGD,0.444714
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8360000000000006,"(74, 589, 1)",sigmoid,SGD,0.539185
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8370000000000006,"(74, 589, 1)",sigmoid,SGD,0.472784
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8380000000000006,"(74, 589, 1)",sigmoid,SGD,0.524793
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8390000000000006,"(74, 589, 1)",sigmoid,SGD,0.448418
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8400000000000006,"(74, 589, 1)",sigmoid,SGD,0.638074
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8410000000000006,"(74, 589, 1)",sigmoid,SGD,0.42505
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8420000000000006,"(74, 589, 1)",sigmoid,SGD,0.547449
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8430000000000006,"(74, 589, 1)",sigmoid,SGD,0.559846
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8440000000000006,"(74, 589, 1)",sigmoid,SGD,0.586919
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8450000000000006,"(74, 589, 1)",sigmoid,SGD,0.526646
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8460000000000006,"(74, 589, 1)",sigmoid,SGD,0.617412
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8470000000000006,"(74, 589, 1)",sigmoid,SGD,0.42334
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8480000000000006,"(74, 589, 1)",sigmoid,SGD,0.694215
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8490000000000006,"(74, 589, 1)",sigmoid,SGD,0.672129
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8500000000000006,"(74, 589, 1)",sigmoid,SGD,0.560131
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8510000000000006,"(74, 589, 1)",sigmoid,SGD,0.443716
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8520000000000006,"(74, 589, 1)",sigmoid,SGD,0.490311
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8530000000000006,"(74, 589, 1)",sigmoid,SGD,0.543317
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8540000000000006,"(74, 589, 1)",sigmoid,SGD,0.432032
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8550000000000006,"(74, 589, 1)",sigmoid,SGD,0.366914
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8560000000000006,"(74, 589, 1)",sigmoid,SGD,0.679966
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8570000000000007,"(74, 589, 1)",sigmoid,SGD,0.465375
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8580000000000007,"(74, 589, 1)",sigmoid,SGD,0.514107
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8590000000000007,"(74, 589, 1)",sigmoid,SGD,0.507125
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8600000000000007,"(74, 589, 1)",sigmoid,SGD,0.597179
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8610000000000007,"(74, 589, 1)",sigmoid,SGD,0.541892
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8620000000000007,"(74, 589, 1)",sigmoid,SGD,0.411228
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8630000000000007,"(74, 589, 1)",sigmoid,SGD,0.431604
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8640000000000007,"(74, 589, 1)",sigmoid,SGD,0.519949
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8650000000000007,"(74, 589, 1)",sigmoid,SGD,0.390425
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8660000000000007,"(74, 589, 1)",sigmoid,SGD,0.569108
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8670000000000007,"(74, 589, 1)",sigmoid,SGD,0.625534
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8680000000000007,"(74, 589, 1)",sigmoid,SGD,0.433172
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8690000000000007,"(74, 589, 1)",sigmoid,SGD,0.60929
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8700000000000007,"(74, 589, 1)",sigmoid,SGD,0.38672
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8710000000000007,"(74, 589, 1)",sigmoid,SGD,0.485466
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8720000000000007,"(74, 589, 1)",sigmoid,SGD,0.560131
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8730000000000007,"(74, 589, 1)",sigmoid,SGD,0.437019
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8740000000000007,"(74, 589, 1)",sigmoid,SGD,0.635509
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8750000000000007,"(74, 589, 1)",sigmoid,SGD,0.646623
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8760000000000007,"(74, 589, 1)",sigmoid,SGD,0.698347
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8770000000000007,"(74, 589, 1)",sigmoid,SGD,0.543317
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8780000000000007,"(74, 589, 1)",sigmoid,SGD,0.623824
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8790000000000007,"(74, 589, 1)",sigmoid,SGD,0.455685
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8800000000000007,"(74, 589, 1)",sigmoid,SGD,0.575805
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8810000000000007,"(74, 589, 1)",sigmoid,SGD,0.414506
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8820000000000007,"(74, 589, 1)",sigmoid,SGD,0.516386
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8830000000000007,"(74, 589, 1)",sigmoid,SGD,0.551724
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8840000000000007,"(74, 589, 1)",sigmoid,SGD,0.421773
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8850000000000007,"(74, 589, 1)",sigmoid,SGD,0.644058
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8860000000000007,"(74, 589, 1)",sigmoid,SGD,0.623682
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8870000000000007,"(74, 589, 1)",sigmoid,SGD,0.453406
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8880000000000007,"(74, 589, 1)",sigmoid,SGD,0.31348
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8890000000000007,"(74, 589, 1)",sigmoid,SGD,0.630949
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8900000000000007,"(74, 589, 1)",sigmoid,SGD,0.65218
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8910000000000007,"(74, 589, 1)",sigmoid,SGD,0.667142
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8920000000000007,"(74, 589, 1)",sigmoid,SGD,0.272585
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8930000000000007,"(74, 589, 1)",sigmoid,SGD,0.541465
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8940000000000007,"(74, 589, 1)",sigmoid,SGD,0.719293
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8950000000000007,"(74, 589, 1)",sigmoid,SGD,0.480764
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8960000000000007,"(74, 589, 1)",sigmoid,SGD,0.579082
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8970000000000007,"(74, 589, 1)",sigmoid,SGD,0.58065
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8980000000000007,"(74, 589, 1)",sigmoid,SGD,0.419493
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.8990000000000007,"(74, 589, 1)",sigmoid,SGD,0.405244
0.2794,0.2925,428,0.2053,0.592,644,sigmoid,softmax,17,glorot_normal,0.2981,binary_crossentropy,3,0.9000000000000007,"(74, 589, 1)",sigmoid,SGD,0.297378
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.1,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.101,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.102,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.103,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.104,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.105,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.106,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.107,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.108,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.109,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.11,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.111,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.112,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.113,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.114,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.115,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.116,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.117,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.118,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.119,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.12,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.121,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.122,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.123,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.124,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.125,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.126,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.127,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.128,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.129,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.13,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.131,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.132,"(536, 55, 1)",sigmoid,SGD,0.5
0.2978,0.1879,43,0.2408,0.888,268,tanh,relu,17,constant,0.0589,binary_crossentropy,3,0.133,"(536, 55, 1)",sigmoid,SGD,0.5
