L1,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.119,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.12,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.121,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.122,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.123,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.124,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.125,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.126,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.127,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.128,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.129,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.13,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.131,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.132,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.133,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.134,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.135,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.136,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.137,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.138,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.139,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.14,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.141,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.142,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.143,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.144,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.145,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.146,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.147,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.148,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.149,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.15,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.151,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.152,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.153,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.154,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.155,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.156,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.157,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.158,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.159,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.16,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.161,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.162,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.163,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.164,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.165,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.166,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.167,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.168,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.169,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.17,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.171,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.172,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.173,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.174,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.175,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.176,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.177,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.178,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.179,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.18,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.181,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.182,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.183,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.184,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.185,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.186,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.187,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.188,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.189,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.19,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.191,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.192,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.193,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.194,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.195,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.196,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.197,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.198,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.199,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.2,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.201,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.202,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.203,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.204,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.205,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.206,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.207,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.208,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.209,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.21,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.211,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.212,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.213,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.214,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.215,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.216,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.217,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.218,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.219,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.22,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.221,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.222,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.223,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.224,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.225,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.226,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.227,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.228,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.229,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.23,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.231,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.232,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.233,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.234,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.235,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.236,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.237,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.238,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.239,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.24,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.241,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.242,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.243,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.244,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.245,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.246,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.247,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.248,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.249,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.25,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.251,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.252,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.253,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.254,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.255,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.256,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.257,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.258,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.259,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.26,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.261,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.262,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.263,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.264,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.265,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.266,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.267,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.268,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.269,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.27,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.271,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.272,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.273,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.274,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.275,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.276,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.277,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.278,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.279,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.28,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.281,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.282,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.283,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.284,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.285,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.286,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.287,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.288,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.289,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.29,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.291,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.292,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.293,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.294,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.295,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.296,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.297,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.298,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.299,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.272,957,0.149,0.67,461,tanh,relu,18,glorot_uniform,0.3,binary_crossentropy,3,0.77,"(31, 1207, 1)",sigmoid,adam
0.119,857,0.234,0.37,710,sigmoid,sigmoid,18,glorot_uniform,0.001,binary_crossentropy,3,0.14,"(1351, 887, 571, 1443, 1)",sigmoid,adam
0.119,857,0.234,0.37,710,sigmoid,sigmoid,18,glorot_uniform,0.002,binary_crossentropy,3,0.14,"(1351, 887, 571, 1443, 1)",sigmoid,adam
0.119,857,0.234,0.37,710,sigmoid,sigmoid,18,glorot_uniform,0.003,binary_crossentropy,3,0.14,"(1351, 887, 571, 1443, 1)",sigmoid,adam
0.119,857,0.234,0.37,710,sigmoid,sigmoid,18,glorot_uniform,0.004,binary_crossentropy,3,0.14,"(1351, 887, 571, 1443, 1)",sigmoid,adam
0.119,857,0.234,0.37,710,sigmoid,sigmoid,18,glorot_uniform,0.005,binary_crossentropy,3,0.14,"(1351, 887, 571, 1443, 1)",sigmoid,adam
0.119,857,0.234,0.37,710,sigmoid,sigmoid,18,glorot_uniform,0.006,binary_crossentropy,3,0.14,"(1351, 887, 571, 1443, 1)",sigmoid,adam
0.119,857,0.234,0.37,710,sigmoid,sigmoid,18,glorot_uniform,0.007,binary_crossentropy,3,0.14,"(1351, 887, 571, 1443, 1)",sigmoid,adam
